source,target,weight
N897,N7659,3
N897,N1225,4
N897,N1599,5
N898,N8640,4
N898,N3401,1
N898,N700,5
N899,N7651,1
N899,N3990,4
N899,N1877,5
N900,N3158,3
N900,N3844,3
N900,N9835,4
N901,N7092,5
N901,N7394,4
N901,N5896,4
N902,N3017,4
N902,N4095,4
N902,N2983,2
N903,N1302,4
N903,N7325,4
N903,N7714,5
N904,N8212,1
N904,N5824,3
N904,N8036,1
N905,N4451,1
N905,N1659,1
N905,N8281,2
N906,N9365,2
N906,N9400,3
N906,N9892,3
N907,N2694,4
N907,N3710,5
N907,N5141,1
N908,N8191,3
N908,N118,2
N908,N5364,5
N909,N4832,3
N909,N9986,2
N909,N7845,4
N910,N9845,2
N910,N6170,3
N910,N2177,1
N911,N6733,1
N911,N6155,5
N911,N213,3
N912,N338,4
N912,N9176,5
N912,N1694,1
N913,N6158,2
N913,N705,3
N913,N7746,5
N914,N613,4
N914,N6099,3
N914,N2219,3
N915,N1494,1
N915,N5828,3
N915,N9261,4
N916,N2874,1
N916,N6297,4
N916,N7331,1
N917,N6707,2
N917,N3906,5
N917,N7839,4
N918,N9481,1
N918,N4275,1
N918,N4197,2
N919,N9349,5
N919,N5347,5
N919,N9769,5
N920,N1745,1
N920,N8983,3
N920,N5799,5
N921,N4918,1
N921,N3452,3
N921,N4906,4
N922,N1324,3
N922,N6542,5
N922,N2273,1
N923,N8006,2
N923,N7679,1
N923,N658,1
N924,N4255,5
N924,N2544,3
N924,N6902,5
N925,N1841,4
N925,N5615,1
N925,N3133,2
N926,N9412,5
N926,N916,5
N926,N1523,1
N927,N3724,2
N927,N254,5
N927,N9462,1
N928,N1987,3
N928,N3596,4
N928,N97,2
N929,N2194,3
N929,N453,5
N929,N9425,3
N930,N134,1
N930,N1131,2
N930,N4878,5
N931,N1130,3
N931,N623,3
N931,N6682,2
N932,N116,1
N932,N3044,1
N932,N7913,1
N933,N8676,3
N933,N2020,3
N933,N5570,5
N934,N4923,5
N934,N4076,1
N934,N9208,4
N935,N9283,5
N935,N3656,4
N935,N4544,4
N936,N4437,3
N936,N3840,1
N936,N2683,2
N937,N4320,5
N937,N9146,1
N937,N5100,3
N938,N771,3
N938,N1026,5
N938,N2759,2
N939,N1850,5
N939,N7889,3
N939,N9787,3
N940,N5848,2
N940,N9738,1
N940,N89,1
N941,N6220,5
N941,N755,4
N941,N9311,2
N942,N9095,2
N942,N5397,4
N942,N8107,2
N943,N3183,4
N943,N6872,5
N943,N8300,1
N944,N4441,2
N944,N6786,5
N944,N3079,3
N945,N9123,2
N945,N5240,3
N945,N407,5
N946,N743,4
N946,N373,5
N946,N4718,1
N947,N1345,2
N947,N1628,1
N947,N2036,3
N948,N607,3
N948,N5725,3
N948,N4478,3
N949,N6344,5
N949,N579,4
N949,N6432,5
N950,N4842,2
N950,N1707,5
N950,N3810,3
N951,N7448,1
N951,N943,2
N951,N6361,1
N952,N457,4
N952,N4476,3
N952,N4101,4
N953,N3872,1
N953,N9501,1
N953,N838,4
N954,N9118,2
N954,N2261,4
N954,N2302,1
N955,N9655,5
N955,N3389,4
N955,N3201,1
N956,N7197,3
N956,N166,3
N956,N2844,5
N957,N4846,5
N957,N9238,4
N957,N8984,3
N958,N3895,5
N958,N8480,1
N958,N1616,1
N959,N1707,4
N959,N5723,3
N959,N3159,4
N960,N3275,3
N960,N1468,4
N960,N1791,1
N961,N4497,4
N961,N4873,4
N961,N3148,2
N962,N9636,4
N962,N9190,2
N962,N8534,4
N963,N9965,1
N963,N8628,4
N963,N3702,5
N964,N3175,4
N964,N6316,4
N964,N1780,3
N965,N4874,2
N965,N1741,4
N965,N6316,1
N966,N6335,3
N966,N416,1
N966,N4080,1
N967,N8888,4
N967,N5815,2
N967,N9969,1
N968,N8813,5
N968,N2348,4
N968,N2442,5
N969,N2313,5
N969,N1969,5
N969,N142,2
N970,N4383,3
N970,N2309,2
N970,N1089,4
N971,N1802,4
N971,N8419,1
N971,N7597,1
N972,N7729,5
N972,N8067,1
N972,N278,2
N973,N6577,5
N973,N365,2
N973,N5364,2
N974,N1173,2
N974,N866,1
N974,N1982,5
N975,N1008,4
N975,N9563,1
N975,N5203,2
N976,N2261,2
N976,N8963,5
N976,N2931,5
N977,N6836,5
N977,N9486,1
N977,N681,1
N978,N7629,2
N978,N1422,2
N978,N4451,4
N979,N8157,4
N979,N1902,3
N979,N9049,3
N980,N1831,1
N980,N1660,3
N980,N8098,5
N981,N6760,5
N981,N4683,3
N981,N238,2
N982,N3325,1
N982,N8115,3
N982,N2236,1
N983,N2719,4
N983,N2398,3
N983,N5767,1
N984,N6792,3
N984,N2083,3
N984,N5996,5
N985,N2490,4
N985,N6731,3
N985,N7368,4
N986,N9568,1
N986,N7487,3
N986,N8224,2
N987,N963,2
N987,N6400,5
N987,N4543,1
N988,N8890,1
N988,N9536,4
N988,N6172,5
N989,N3235,1
N989,N706,5
N989,N91,4
N990,N7892,2
N990,N6579,1
N990,N9873,4
N991,N162,2
N991,N6951,2
N991,N946,4
N992,N9791,1
N992,N5005,1
N992,N1660,5
N993,N8079,4
N993,N7475,4
N993,N8584,1
N994,N394,2
N994,N7147,2
N994,N2032,4
N995,N4464,3
N995,N1509,2
N995,N9755,5
N996,N1444,2
N996,N2976,4
N996,N3027,2
N997,N8577,2
N997,N5628,4
N997,N3761,5
N998,N9048,3
N998,N5681,1
N998,N7879,5
N999,N698,3
N999,N634,1
N999,N4021,5
N1000,N4613,5
N1000,N1398,2
N1000,N5198,2
N1001,N9369,2
N1001,N5696,1
N1001,N5641,5
N1002,N8962,2
N1002,N9312,1
N1002,N9058,1
N1003,N9511,1
N1003,N3616,1
N1003,N8442,2
N1004,N9654,5
N1004,N1724,1
N1004,N6053,2
N1005,N1311,5
N1005,N2572,4
N1005,N284,2
N1006,N5171,4
N1006,N9743,2
N1006,N6048,1
N1007,N480,5
N1007,N8586,2
N1007,N2852,5
N1008,N647,4
N1008,N9824,5
N1008,N9859,1
N1009,N8089,4
N1009,N8485,1
N1009,N9406,2
N1010,N6707,5
N1010,N5544,5
N1010,N7125,2
N1011,N5884,1
N1011,N6282,3
N1011,N7485,5
N1012,N4927,4
N1012,N7931,4
N1012,N5088,4
N1013,N6496,1
N1013,N1824,5
N1013,N6943,5
N1014,N9718,4
N1014,N6657,5
N1014,N320,2
N1015,N1006,2
N1015,N5936,3
N1015,N9520,1
N1016,N6877,1
N1016,N4290,3
N1016,N5219,5
N1017,N6599,2
N1017,N2532,1
N1017,N9691,4
N1018,N5858,3
N1018,N6387,2
N1018,N8881,5
N1019,N7067,3
N1019,N1206,2
N1019,N1008,2
N1020,N7551,5
N1020,N8882,2
N1020,N319,4
N1021,N1692,1
N1021,N2776,4
N1021,N2001,1
N1022,N4,1
N1022,N1908,3
N1022,N7828,1
N1023,N4747,1
N1023,N1800,1
N1023,N9667,2
N1024,N7145,1
N1024,N343,4
N1024,N1151,4
N1025,N5904,5
N1025,N4192,4
N1025,N3496,4
N1026,N4622,2
N1026,N6176,1
N1026,N1380,4
N1027,N9649,2
N1027,N5959,3
N1027,N167,4
N1028,N1515,4
N1028,N4085,5
N1028,N2294,3
N1029,N623,4
N1029,N1104,2
N1029,N5497,2
N1030,N6643,1
N1030,N308,3
N1030,N9480,2
N1031,N1700,4
N1031,N8893,2
N1031,N4550,3
N1032,N5826,4
N1032,N5337,1
N1032,N4273,2
N1033,N8681,4
N1033,N2116,4
N1033,N2377,5
N1034,N199,4
N1034,N8674,4
N1034,N6396,5
N1035,N6616,2
N1035,N8192,2
N1035,N6508,1
N1036,N8271,1
N1036,N4083,3
N1036,N4607,3
N1037,N4050,1
N1037,N4360,5
N1037,N8355,5
N1038,N7247,3
N1038,N2799,1
N1038,N499,5
N1039,N8184,4
N1039,N7943,4
N1039,N9036,5
N1040,N8494,1
N1040,N2062,3
N1040,N9662,3
N1041,N6244,2
N1041,N6005,4
N1041,N2661,3
N1042,N1400,1
N1042,N2159,3
N1042,N2165,4
N1043,N8735,1
N1043,N4399,3
N1043,N7649,4
N1044,N7941,4
N1044,N1822,5
N1044,N9511,5
N1045,N4254,5
N1045,N9702,1
N1045,N4106,5
N1046,N7044,2
N1046,N6809,5
N1046,N2221,1
N1047,N1122,4
N1047,N3723,3
N1047,N1672,1
N1048,N7226,3
N1048,N79,5
N1048,N2805,3
N1049,N8950,3
N1049,N9714,4
N1049,N1007,1
N1050,N1415,5
N1050,N4513,3
N1050,N5190,2
N1051,N2169,5
N1051,N6515,1
N1051,N2555,3
N1052,N4129,5
N1052,N7514,2
N1052,N3399,3
N1053,N5789,1
N1053,N1186,1
N1053,N4515,1
N1054,N884,3
N1054,N9704,5
N1054,N7707,3
N1055,N6630,5
N1055,N8959,3
N1055,N6038,4
N1056,N4245,1
N1056,N5785,5
N1056,N4465,5
N1057,N5325,4
N1057,N2377,3
N1057,N1187,3
N1058,N1474,5
N1058,N5393,1
N1058,N5209,2
N1059,N5528,4
N1059,N623,4
N1059,N9888,2
N1060,N9499,5
N1060,N6245,4
N1060,N6737,2
N1061,N7257,5
N1061,N1090,1
N1061,N3252,3
N1062,N6035,5
N1062,N1672,4
N1062,N7073,3
N1063,N6041,1
N1063,N118,2
N1063,N4638,5
N1064,N1145,1
N1064,N563,1
N1064,N801,5
N1065,N5158,2
N1065,N5042,1
N1065,N2233,1
N1066,N7743,3
N1066,N632,3
N1066,N7865,3
N1067,N3605,2
N1067,N1300,5
N1067,N5813,1
N1068,N1505,5
N1068,N7839,2
N1068,N9875,1
N1069,N8545,5
N1069,N1657,5
N1069,N5613,1
N1070,N7662,1
N1070,N8744,5
N1070,N4055,2
N1071,N3040,3
N1071,N223,1
N1071,N7640,3
N1072,N2205,1
N1072,N1890,3
N1072,N7616,5
N1073,N92,3
N1073,N6718,5
N1073,N5984,2
N1074,N2009,1
N1074,N6818,5
N1074,N3762,2
N1075,N6254,3
N1075,N4579,3
N1075,N1258,1
N1076,N3377,5
N1076,N2408,5
N1076,N2332,2
N1077,N6757,5
N1077,N5981,4
N1077,N3157,5
N1078,N2974,4
N1078,N9023,2
N1078,N4784,5
N1079,N3007,5
N1079,N67,5
N1079,N3834,1
N1080,N7541,5
N1080,N9556,3
N1080,N9753,5
N1081,N6293,3
N1081,N3448,2
N1081,N5198,4
N1082,N2801,1
N1082,N7430,4
N1082,N5230,4
N1083,N3542,5
N1083,N85,4
N1083,N8300,4
N1084,N6707,4
N1084,N2650,5
N1084,N5449,1
N1085,N605,1
N1085,N6917,1
N1085,N9597,2
N1086,N4659,3
N1086,N3489,2
N1086,N3753,3
N1087,N5434,4
N1087,N6905,2
N1087,N529,4
N1088,N2407,3
N1088,N2754,1
N1088,N7079,3
N1089,N1638,4
N1089,N4722,3
N1089,N542,4
N1090,N4308,4
N1090,N5306,2
N1090,N9355,1
N1091,N7987,3
N1091,N7191,1
N1091,N5290,5
N1092,N296,2
N1092,N7290,4
N1092,N2261,5
N1093,N5162,3
N1093,N1149,1
N1093,N1158,1
N1094,N2612,3
N1094,N8074,1
N1094,N1843,2
N1095,N3849,2
N1095,N9837,5
N1095,N5546,2
N1096,N1929,2
N1096,N5168,1
N1096,N7223,2
N1097,N9483,1
N1097,N3486,3
N1097,N6769,5
N1098,N7723,4
N1098,N5090,1
N1098,N1285,5
N1099,N4912,5
N1099,N5470,1
N1099,N2519,1
N1100,N290,1
N1100,N3729,3
N1100,N1650,2
N1101,N7859,2
N1101,N5423,2
N1101,N6379,4
N1102,N1147,1
N1102,N309,3
N1102,N8029,3
N1103,N2991,2
N1103,N3799,1
N1103,N5915,2
N1104,N2141,5
N1104,N234,5
N1104,N9095,2
N1105,N2763,5
N1105,N3353,2
N1105,N268,5
N1106,N1838,5
N1106,N6503,4
N1106,N7521,5
N1107,N4370,3
N1107,N9784,3
N1107,N4185,3
N1108,N4593,3
N1108,N5286,2
N1108,N2493,3
N1109,N1900,3
N1109,N2249,3
N1109,N2901,4
N1110,N2867,4
N1110,N1340,5
N1110,N9083,3
N1111,N1768,2
N1111,N8324,3
N1111,N2000,4
N1112,N5854,2
N1112,N3917,5
N1112,N3429,3
N1113,N7517,3
N1113,N2224,1
N1113,N2757,4
N1114,N4658,5
N1114,N1147,5
N1114,N80,3
N1115,N3426,4
N1115,N16,1
N1115,N2705,1
N1116,N4662,4
N1116,N6776,4
N1116,N3771,3
N1117,N1334,5
N1117,N6536,3
N1117,N1576,4
N1118,N2660,1
N1118,N7972,5
N1118,N7827,1
N1119,N4795,3
N1119,N2067,3
N1119,N5814,3
N1120,N147,1
N1120,N9530,1
N1120,N8877,2
N1121,N9122,1
N1121,N1227,3
N1121,N6932,2
N1122,N8534,3
N1122,N8634,1
N1122,N1352,5
N1123,N8376,4
N1123,N8425,2
N1123,N546,2
N1124,N2588,1
N1124,N5940,3
N1124,N8446,5
N1125,N4259,4
N1125,N6812,2
N1125,N987,3
N1126,N148,4
N1126,N1059,1
N1126,N7933,5
N1127,N3833,1
N1127,N5865,3
N1127,N7451,3
N1128,N7274,2
N1128,N8744,3
N1128,N2962,5
N1129,N9134,2
N1129,N2985,1
N1129,N9538,2
N1130,N1376,4
N1130,N9578,5
N1130,N3195,2
N1131,N6951,1
N1131,N9621,5
N1131,N1666,1
N1132,N5443,3
N1132,N7734,5
N1132,N7865,5
N1133,N6330,3
N1133,N6173,3
N1133,N8507,1
N1134,N1832,4
N1134,N6275,3
N1134,N7502,2
N1135,N1827,1
N1135,N7481,5
N1135,N6343,5
N1136,N5920,2
N1136,N60,1
N1136,N3527,1
N1137,N7584,1
N1137,N5139,1
N1137,N4966,3
N1138,N8092,1
N1138,N8064,3
N1138,N6457,1
N1139,N803,3
N1139,N2433,2
N1139,N2995,1
N1140,N1162,5
N1140,N7049,4
N1140,N2862,5
N1141,N7149,2
N1141,N9725,3
N1141,N4363,2
N1142,N6538,5
N1142,N8761,2
N1142,N7766,4
N1143,N1553,3
N1143,N661,3
N1143,N8435,2
N1144,N6453,2
N1144,N9669,2
N1144,N658,2
N1145,N2325,3
N1145,N3430,1
N1145,N8923,5
N1146,N4715,1
N1146,N1979,5
N1146,N4583,5
N1147,N4766,2
N1147,N2096,5
N1147,N6979,4
N1148,N5631,1
N1148,N8004,2
N1148,N5445,2
N1149,N4625,1
N1149,N1339,4
N1149,N4375,2
N1150,N5953,2
N1150,N9445,3
N1150,N1570,1
N1151,N7948,1
N1151,N987,4
N1151,N8429,5
N1152,N4922,5
N1152,N7580,1
N1152,N1519,3
N1153,N2672,4
N1153,N4337,5
N1153,N1857,4
N1154,N5760,2
N1154,N9590,5
N1154,N2123,2
N1155,N1898,2
N1155,N1983,3
N1155,N3408,5
N1156,N3159,4
N1156,N6415,5
N1156,N2013,4
N1157,N3484,5
N1157,N7774,1
N1157,N9874,5
N1158,N1384,2
N1158,N7411,3
N1158,N8767,5
N1159,N4283,2
N1159,N1993,3
N1159,N1453,3
N1160,N5993,3
N1160,N9059,2
N1160,N16,4
N1161,N1887,4
N1161,N10000,2
N1161,N4160,1
N1162,N1279,5
N1162,N551,3
N1162,N6126,1
N1163,N6966,5
N1163,N4451,1
N1163,N5016,4
N1164,N782,5
N1164,N9651,1
N1164,N1324,3
N1165,N3471,5
N1165,N4623,2
N1165,N3494,1
N1166,N1710,4
N1166,N6979,3
N1166,N2300,5
N1167,N4017,5
N1167,N6198,4
N1167,N9680,5
N1168,N8051,5
N1168,N5087,2
N1168,N7127,2
N1169,N8334,3
N1169,N2263,4
N1169,N7539,5
N1170,N4596,1
N1170,N1346,3
N1170,N4321,3
N1171,N9580,1
N1171,N8544,5
N1171,N3080,3
N1172,N8008,4
N1172,N9943,4
N1172,N979,2
N1173,N6275,4
N1173,N7061,5
N1173,N4406,5
N1174,N6490,1
N1174,N6112,1
N1174,N9533,2
N1175,N264,4
N1175,N1258,4
N1175,N8004,3
N1176,N1289,3
N1176,N5566,4
N1176,N2845,2
N1177,N2202,3
N1177,N6453,3
N1177,N8134,1
N1178,N7048,2
N1178,N69,3
N1178,N5536,5
N1179,N7270,2
N1179,N3891,4
N1179,N3679,1
N1180,N2626,2
N1180,N5806,5
N1180,N6191,1
N1181,N562,2
N1181,N1703,3
N1181,N2641,3
N1182,N2708,4
N1182,N1094,5
N1182,N7973,5
N1183,N9274,5
N1183,N4802,1
N1183,N5482,5
N1184,N5879,3
N1184,N1635,3
N1184,N5526,5
N1185,N1147,3
N1185,N1608,5
N1185,N1461,1
N1186,N1251,1
N1186,N6412,3
N1186,N2289,3
N1187,N2151,1
N1187,N6278,3
N1187,N2637,4
N1188,N7862,3
N1188,N9553,4
N1188,N6318,1
N1189,N1872,1
N1189,N2436,2
N1189,N3514,3
N1190,N7422,5
N1190,N8444,2
N1190,N9490,3
N1191,N2825,3
N1191,N8877,1
N1191,N7113,3
N1192,N4414,5
N1192,N1649,2
N1192,N1005,1
N1193,N3117,4
N1193,N4127,5
N1193,N5145,4
N1194,N278,2
N1194,N6846,3
N1194,N3630,5
N1195,N8826,4
N1195,N5126,4
N1195,N1119,2
N1196,N5754,3
N1196,N3278,3
N1196,N696,1
N1197,N772,4
N1197,N7303,3
N1197,N1388,4
N1198,N9133,1
N1198,N3620,1
N1198,N4103,5
N1199,N4423,4
N1199,N7856,2
N1199,N255,5
N1200,N8320,1
N1200,N4233,5
N1200,N416,3
N1201,N8090,2
N1201,N2796,2
N1201,N7371,1
N1202,N2256,4
N1202,N1582,5
N1202,N4844,1
N1203,N5741,4
N1203,N5490,5
N1203,N3988,1
N1204,N4795,1
N1204,N8008,2
N1204,N8633,3
N1205,N7586,2
N1205,N7799,5
N1205,N6264,5
N1206,N8327,5
N1206,N6207,1
N1206,N8972,2
N1207,N7604,4
N1207,N8160,2
N1207,N9924,5
N1208,N8249,1
N1208,N325,1
N1208,N245,4
N1209,N6542,3
N1209,N2173,4
N1209,N9198,4
N1210,N5269,2
N1210,N7809,2
N1210,N6508,4
N1211,N9889,2
N1211,N3066,5
N1211,N650,4
N1212,N5785,1
N1212,N3312,3
N1212,N9781,5
N1213,N8079,5
N1213,N9774,1
N1213,N3685,2
N1214,N675,4
N1214,N5725,2
N1214,N7292,1
N1215,N529,1
N1215,N2234,3
N1215,N5422,3
N1216,N4359,2
N1216,N9158,1
N1216,N507,2
N1217,N4157,1
N1217,N9295,5
N1217,N6092,3
N1218,N3491,4
N1218,N9793,3
N1218,N1223,2
N1219,N7393,5
N1219,N3060,4
N1219,N5286,5
N1220,N9909,2
N1220,N584,4
N1220,N8925,5
N1221,N28,5
N1221,N47,2
N1221,N5884,3
N1222,N5586,4
N1222,N4007,2
N1222,N2358,5
N1223,N7099,4
N1223,N6967,5
N1223,N6138,2
N1224,N8392,3
N1224,N1125,1
N1224,N821,4
N1225,N9011,4
N1225,N7400,1
N1225,N5359,3
N1226,N7025,3
N1226,N7038,3
N1226,N4035,2
N1227,N6114,1
N1227,N6444,1
N1227,N7621,1
N1228,N6153,1
N1228,N1738,3
N1228,N9151,4
N1229,N4213,3
N1229,N6312,1
N1229,N7052,1
N1230,N240,2
N1230,N6533,1
N1230,N7959,2
N1231,N1404,2
N1231,N656,5
N1231,N2428,3
N1232,N1504,1
N1232,N9993,5
N1232,N9282,5
N1233,N5765,4
N1233,N2801,1
N1233,N6679,2
N1234,N1113,2
N1234,N1523,5
N1234,N8237,1
N1235,N2345,5
N1235,N608,5
N1235,N8530,4
N1236,N4616,2
N1236,N7230,3
N1236,N3362,3
N1237,N1717,5
N1237,N6090,3
N1237,N7662,3
N1238,N3502,4
N1238,N2414,5
N1238,N5882,3
N1239,N6173,5
N1239,N881,4
N1239,N2184,1
N1240,N2406,2
N1240,N6982,5
N1240,N1371,4
N1241,N6517,1
N1241,N2893,3
N1241,N36,3
N1242,N2228,4
N1242,N3697,3
N1242,N1054,2
N1243,N5986,5
N1243,N4423,5
N1243,N1158,5
N1244,N4168,2
N1244,N330,1
N1244,N523,5
N1245,N1517,3
N1245,N1972,3
N1245,N4406,1
N1246,N5858,2
N1246,N3070,2
N1246,N1968,4
N1247,N1460,5
N1247,N282,1
N1247,N4976,4
N1248,N8489,4
N1248,N8742,2
N1248,N771,1
N1249,N8142,3
N1249,N695,2
N1249,N5749,1
N1250,N1145,5
N1250,N6047,1
N1250,N9265,3
N1251,N3701,3
N1251,N1587,1
N1251,N4805,2
N1252,N6862,2
N1252,N5514,2
N1252,N5967,1
N1253,N7555,3
N1253,N5608,4
N1253,N3142,4
N1254,N8217,5
N1254,N5024,4
N1254,N2590,3
N1255,N4027,2
N1255,N3753,1
N1255,N140,1
N1256,N2213,1
N1256,N956,2
N1256,N8255,1
N1257,N8270,4
N1257,N9738,4
N1257,N6040,1
N1258,N2523,5
N1258,N3535,4
N1258,N571,5
N1259,N3091,2
N1259,N2880,1
N1259,N3220,1
N1260,N8155,2
N1260,N7333,2
N1260,N5423,3
N1261,N542,5
N1261,N4376,2
N1261,N9859,3
N1262,N7192,3
N1262,N8641,5
N1262,N2745,1
N1263,N512,1
N1263,N6902,4
N1263,N9740,4
N1264,N2282,1
N1264,N120,2
N1264,N401,1
N1265,N8637,2
N1265,N1373,4
N1265,N5194,4
N1266,N1118,2
N1266,N57,5
N1266,N3049,2
N1267,N3592,2
N1267,N5392,3
N1267,N1213,4
N1268,N2075,3
N1268,N1153,3
N1268,N4511,2
N1269,N2594,4
N1269,N7890,1
N1269,N6150,1
N1270,N2710,1
N1270,N2538,1
N1270,N6451,1
N1271,N5461,3
N1271,N1119,5
N1271,N2596,2
N1272,N4144,2
N1272,N14,3
N1272,N3817,1
N1273,N1530,1
N1273,N2924,2
N1273,N6221,4
N1274,N1931,2
N1274,N3936,1
N1274,N4767,2
N1275,N211,3
N1275,N12,4
N1275,N8802,5
N1276,N1277,3
N1276,N3045,3
N1276,N6555,4
N1277,N9038,3
N1277,N9286,1
N1277,N8640,5
N1278,N8471,5
N1278,N4707,1
N1278,N1334,2
N1279,N7969,1
N1279,N5282,5
N1279,N4468,3
N1280,N2649,1
N1280,N2528,3
N1280,N2492,1
N1281,N5771,1
N1281,N280,3
N1281,N3389,5
N1282,N5172,2
N1282,N1751,4
N1282,N7165,1
N1283,N7548,1
N1283,N2212,4
N1283,N9945,4
N1284,N8950,3
N1284,N5526,1
N1284,N9539,5
N1285,N7639,5
N1285,N540,3
N1285,N3573,2
N1286,N6836,2
N1286,N3436,3
N1286,N6214,2
N1287,N3859,3
N1287,N4423,3
N1287,N9463,2
N1288,N2690,5
N1288,N1641,1
N1288,N9348,1
N1289,N7677,3
N1289,N4968,3
N1289,N7941,4
N1290,N3310,1
N1290,N1940,1
N1290,N3955,3
N1291,N338,3
N1291,N8432,4
N1291,N5384,5
N1292,N752,2
N1292,N5316,1
N1292,N3238,4
N1293,N8609,4
N1293,N3389,5
N1293,N9014,4
N1294,N2464,4
N1294,N2461,2
N1294,N9884,2
N1295,N8321,1
N1295,N1070,4
N1295,N1658,2
N1296,N556,5
N1296,N4897,1
N1296,N6710,1
N1297,N8096,2
N1297,N4435,1
N1297,N1,3
N1298,N4802,4
N1298,N3742,1
N1298,N6102,3
N1299,N2195,1
N1299,N5520,3
N1299,N5952,4
N1300,N1263,3
N1300,N2576,5
N1300,N6028,2
N1301,N3243,4
N1301,N699,5
N1301,N8570,3
N1302,N633,1
N1302,N2880,1
N1302,N1429,4
N1303,N1256,2
N1303,N731,5
N1303,N6929,3
N1304,N7155,1
N1304,N2990,1
N1304,N3164,3
N1305,N8996,3
N1305,N7401,5
N1305,N1362,1
N1306,N6423,2
N1306,N421,2
N1306,N8238,3
N1307,N9731,2
N1307,N1899,5
N1307,N1784,2
N1308,N388,4
N1308,N3790,1
N1308,N6590,5
N1309,N8174,2
N1309,N1369,4
N1309,N3972,1
N1310,N1321,5
N1310,N263,5
N1310,N190,3
N1311,N9011,5
N1311,N486,5
N1311,N2325,2
N1312,N8937,4
N1312,N2308,4
N1312,N1011,4
N1313,N6052,4
N1313,N4253,5
N1313,N1932,2
N1314,N5318,1
N1314,N3161,1
N1314,N1983,4
N1315,N1945,3
N1315,N6911,2
N1315,N8102,2
N1316,N7281,1
N1316,N6128,2
N1316,N8280,2
N1317,N3299,5
N1317,N3519,3
N1317,N4142,4
N1318,N684,5
N1318,N6500,1
N1318,N8797,3
N1319,N5452,5
N1319,N5936,5
N1319,N2258,5
N1320,N491,3
N1320,N9448,1
N1320,N385,1
N1321,N5144,5
N1321,N5671,5
N1321,N3996,1
N1322,N4661,2
N1322,N6612,3
N1322,N4769,5
N1323,N9127,5
N1323,N9610,1
N1323,N6414,1
N1324,N9145,1
N1324,N6492,1
N1324,N5605,5
N1325,N1510,3
N1325,N4310,2
N1325,N8494,5
N1326,N6146,3
N1326,N1194,1
N1326,N9441,1
N1327,N2299,2
N1327,N8730,4
N1327,N984,1
N1328,N525,1
N1328,N7968,4
N1328,N8434,3
N1329,N7810,2
N1329,N4384,4
N1329,N4444,2
N1330,N3985,3
N1330,N9157,4
N1330,N4064,4
N1331,N5177,1
N1331,N2834,1
N1331,N341,1
N1332,N7589,2
N1332,N3304,2
N1332,N7711,3
N1333,N3603,3
N1333,N8631,2
N1333,N940,2
N1334,N7404,5
N1334,N2842,4
N1334,N429,4
N1335,N1320,3
N1335,N5687,4
N1335,N8360,2
N1336,N3898,1
N1336,N9162,2
N1336,N5540,4
N1337,N9274,3
N1337,N885,1
N1337,N8961,3
N1338,N656,4
N1338,N2301,1
N1338,N8323,5
N1339,N8932,4
N1339,N3264,2
N1339,N4965,3
N1340,N5137,5
N1340,N2826,1
N1340,N816,4
N1341,N492,5
N1341,N1087,4
N1341,N5834,3
N1342,N1896,5
N1342,N7500,1
N1342,N5618,4
N1343,N2996,1
N1343,N312,5
N1343,N2870,4
N1344,N3565,4
N1344,N2193,3
N1344,N7934,3
N1345,N3873,5
N1345,N4207,3
N1345,N7483,2
N1346,N6951,2
N1346,N8200,2
N1346,N8101,5
N1347,N6874,1
N1347,N1895,2
N1347,N817,2
N1348,N7775,3
N1348,N774,3
N1348,N9686,4
N1349,N9171,5
N1349,N2891,1
N1349,N7812,2
N1350,N9635,3
N1350,N869,2
N1350,N408,2
N1351,N5169,4
N1351,N9468,4
N1351,N4936,4
N1352,N5975,4
N1352,N3817,3
N1352,N5872,2
N1353,N1435,5
N1353,N7543,2
N1353,N3889,1
N1354,N4778,2
N1354,N1115,2
N1354,N2407,3
N1355,N3457,5
N1355,N4696,5
N1355,N3444,3
N1356,N3867,1
N1356,N8178,2
N1356,N4955,2
N1357,N4664,3
N1357,N1769,2
N1357,N2379,2
N1358,N3070,5
N1358,N6031,3
N1358,N1271,5
N1359,N8480,3
N1359,N9637,1
N1359,N5390,3
N1360,N4750,4
N1360,N1809,5
N1360,N6114,3
N1361,N3274,4
N1361,N9924,4
N1361,N5085,4
N1362,N1208,1
N1362,N1751,4
N1362,N2185,3
N1363,N5431,1
N1363,N2136,4
N1363,N1964,3
N1364,N405,1
N1364,N6744,3
N1364,N6067,3
N1365,N2417,2
N1365,N784,4
N1365,N2482,1
N1366,N9680,3
N1366,N2245,5
N1366,N8376,4
N1367,N639,2
N1367,N7518,3
N1367,N5127,3
N1368,N3775,1
N1368,N4149,3
N1368,N5069,3
N1369,N4498,3
N1369,N5298,5
N1369,N6661,4
N1370,N5380,2
N1370,N5830,2
N1370,N5142,4
N1371,N7290,4
N1371,N4648,3
N1371,N8130,5
N1372,N7391,1
N1372,N6923,5
N1372,N8219,5
N1373,N2422,1
N1373,N9253,5
N1373,N2205,2
N1374,N4495,5
N1374,N648,1
N1374,N9201,4
N1375,N2418,4
N1375,N8772,4
N1375,N5744,4
N1376,N1253,2
N1376,N3412,3
N1376,N1599,3
N1377,N5392,1
N1377,N4384,4
N1377,N7867,1
N1378,N1845,2
N1378,N2237,4
N1378,N509,5
