source,target,weight
N9376,N9377,1
N9377,N9378,2
N9378,N9379,3
N9379,N9380,5
N9380,N9381,1
N9381,N9382,4
N9382,N9383,4
N9383,N9384,4
N9384,N9385,1
N9385,N9386,2
N9386,N9387,1
N9387,N9388,4
N9388,N9389,4
N9389,N9390,3
N9390,N9391,4
N9391,N9392,1
N9392,N9393,5
N9393,N9394,2
N9394,N9395,4
N9395,N9396,5
N9396,N9397,1
N9397,N9398,1
N9398,N9399,1
N9399,N9400,4
N9400,N9401,2
N9401,N9402,5
N9402,N9403,5
N9403,N9404,5
N9404,N9405,3
N9405,N9406,5
N9406,N9407,3
N9407,N9408,5
N9408,N9409,5
N9409,N9410,5
N9410,N9411,3
N9411,N9412,1
N9412,N9413,5
N9413,N9414,5
N9414,N9415,3
N9415,N9416,2
N9416,N9417,3
N9417,N9418,1
N9418,N9419,2
N9419,N9420,5
N9420,N9421,4
N9421,N9422,4
N9422,N9423,1
N9423,N9424,1
N9424,N9425,5
N9425,N9426,5
N9426,N9427,2
N9427,N9428,1
N9428,N9429,3
N9429,N9430,1
N9430,N9431,2
N9431,N9432,3
N9432,N9433,1
N9433,N9434,2
N9434,N9435,5
N9435,N9436,1
N9436,N9437,4
N9437,N9438,1
N9438,N9439,1
N9439,N9440,2
N9440,N9441,4
N9441,N9442,2
N9442,N9443,5
N9443,N9444,1
N9444,N9445,2
N9445,N9446,1
N9446,N9447,1
N9447,N9448,4
N9448,N9449,2
N9449,N9450,3
N9450,N9451,5
N9451,N9452,3
N9452,N9453,1
N9453,N9454,1
N9454,N9455,2
N9455,N9456,2
N9456,N9457,1
N9457,N9458,4
N9458,N9459,2
N9459,N9460,2
N9460,N9461,1
N9461,N9462,1
N9462,N9463,4
N9463,N9464,1
N9464,N9465,2
N9465,N9466,1
N9466,N9467,1
N9467,N9468,3
N9468,N9469,5
N9469,N9470,1
N9470,N9471,1
N9471,N9472,1
N9472,N9473,3
N9473,N9474,5
N9474,N9475,3
N9475,N9476,2
N9476,N9477,3
N9477,N9478,3
N9478,N9479,2
N9479,N9480,5
N9480,N9481,1
N9481,N9482,2
N9482,N9483,5
N9483,N9484,2
N9484,N9485,5
N9485,N9486,3
N9486,N9487,4
N9487,N9488,1
N9488,N9489,4
N9489,N9490,4
N9490,N9491,2
N9491,N9492,2
N9492,N9493,3
N9493,N9494,3
N9494,N9495,4
N9495,N9496,4
N9496,N9497,5
N9497,N9498,1
N9498,N9499,3
N9499,N9500,1
N9500,N9501,3
N9501,N9502,1
N9502,N9503,4
N9503,N9504,2
N9504,N9505,3
N9505,N9506,4
N9506,N9507,4
N9507,N9508,3
N9508,N9509,5
N9509,N9510,2
N9510,N9511,1
N9511,N9512,4
N9512,N9513,3
N9513,N9514,4
N9514,N9515,4
N9515,N9516,3
N9516,N9517,1
N9517,N9518,3
N9518,N9519,2
N9519,N9520,5
N9520,N9521,5
N9521,N9522,1
N9522,N9523,4
N9523,N9524,5
N9524,N9525,4
N9525,N9526,1
N9526,N9527,2
N9527,N9528,5
N9528,N9529,1
N9529,N9530,4
N9530,N9531,5
N9531,N9532,2
N9532,N9533,4
N9533,N9534,1
N9534,N9535,1
N9535,N9536,3
N9536,N9537,4
N9537,N9538,1
N9538,N9539,3
N9539,N9540,2
N9540,N9541,3
N9541,N9542,3
N9542,N9543,1
N9543,N9544,1
N9544,N9545,2
N9545,N9546,4
N9546,N9547,3
N9547,N9548,3
N9548,N9549,4
N9549,N9550,2
N9550,N9551,1
N9551,N9552,4
N9552,N9553,5
N9553,N9554,5
N9554,N9555,4
N9555,N9556,4
N9556,N9557,1
N9557,N9558,2
N9558,N9559,5
N9559,N9560,4
N9560,N9561,3
N9561,N9562,1
N9562,N9563,1
N9563,N9564,3
N9564,N9565,3
N9565,N9566,2
N9566,N9567,1
N9567,N9568,1
N9568,N9569,3
N9569,N9570,3
N9570,N9571,3
N9571,N9572,1
N9572,N9573,4
N9573,N9574,5
N9574,N9575,2
N9575,N9576,5
N9576,N9577,1
N9577,N9578,2
N9578,N9579,1
N9579,N9580,2
N9580,N9581,3
N9581,N9582,5
N9582,N9583,1
N9583,N9584,5
N9584,N9585,1
N9585,N9586,3
N9586,N9587,5
N9587,N9588,2
N9588,N9589,3
N9589,N9590,1
N9590,N9591,4
N9591,N9592,1
N9592,N9593,4
N9593,N9594,5
N9594,N9595,1
N9595,N9596,1
N9596,N9597,1
N9597,N9598,5
N9598,N9599,3
N9599,N9600,1
N9600,N9601,5
N9601,N9602,2
N9602,N9603,4
N9603,N9604,4
N9604,N9605,1
N9605,N9606,5
N9606,N9607,2
N9607,N9608,2
N9608,N9609,4
N9609,N9610,2
N9610,N9611,1
N9611,N9612,4
N9612,N9613,4
N9613,N9614,3
N9614,N9615,3
N9615,N9616,4
N9616,N9617,2
N9617,N9618,1
N9618,N9619,3
N9619,N9620,3
N9620,N9621,1
N9621,N9622,4
N9622,N9623,4
N9623,N9624,4
N9624,N9625,1
N9625,N9626,5
N9626,N9627,2
N9627,N9628,3
N9628,N9629,4
N9629,N9630,5
N9630,N9631,1
N9631,N9632,5
N9632,N9633,1
N9633,N9634,3
N9634,N9635,2
N9635,N9636,4
N9636,N9637,4
N9637,N9638,4
N9638,N9639,3
N9639,N9640,2
N9640,N9641,3
N9641,N9642,2
N9642,N9643,4
N9643,N9644,3
N9644,N9645,1
N9645,N9646,4
N9646,N9647,1
N9647,N9648,4
N9648,N9649,4
N9649,N9650,1
N9650,N9651,2
N9651,N9652,3
N9652,N9653,2
N9653,N9654,1
N9654,N9655,3
N9655,N9656,3
N9656,N9657,2
N9657,N9658,3
N9658,N9659,2
N9659,N9660,5
N9660,N9661,5
N9661,N9662,3
N9662,N9663,3
N9663,N9664,4
N9664,N9665,4
N9665,N9666,3
N9666,N9667,1
N9667,N9668,3
N9668,N9669,2
N9669,N9670,4
N9670,N9671,4
N9671,N9672,5
N9672,N9673,1
N9673,N9674,5
N9674,N9675,1
N9675,N9676,1
N9676,N9677,2
N9677,N9678,1
N9678,N9679,1
N9679,N9680,2
N9680,N9681,2
N9681,N9682,2
N9682,N9683,5
N9683,N9684,3
N9684,N9685,1
N9685,N9686,4
N9686,N9687,4
N9687,N9688,4
N9688,N9689,3
N9689,N9690,1
N9690,N9691,1
N9691,N9692,3
N9692,N9693,5
N9693,N9694,5
N9694,N9695,4
N9695,N9696,5
N9696,N9697,5
N9697,N9698,2
N9698,N9699,3
N9699,N9700,3
N9700,N9701,3
N9701,N9702,2
N9702,N9703,2
N9703,N9704,4
N9704,N9705,5
N9705,N9706,3
N9706,N9707,5
N9707,N9708,1
N9708,N9709,5
N9709,N9710,3
N9710,N9711,3
N9711,N9712,5
N9712,N9713,3
N9713,N9714,4
N9714,N9715,2
N9715,N9716,1
N9716,N9717,1
N9717,N9718,3
N9718,N9719,3
N9719,N9720,2
N9720,N9721,4
N9721,N9722,3
N9722,N9723,5
N9723,N9724,2
N9724,N9725,1
N9725,N9726,3
N9726,N9727,5
N9727,N9728,3
N9728,N9729,5
N9729,N9730,4
N9730,N9731,1
N9731,N9732,5
N9732,N9733,4
N9733,N9734,4
N9734,N9735,5
N9735,N9736,3
N9736,N9737,4
N9737,N9738,1
N9738,N9739,1
N9739,N9740,4
N9740,N9741,1
N9741,N9742,2
N9742,N9743,5
N9743,N9744,5
N9744,N9745,3
N9745,N9746,4
N9746,N9747,5
N9747,N9748,3
N9748,N9749,5
N9749,N9750,2
N9750,N9751,3
N9751,N9752,3
N9752,N9753,1
N9753,N9754,2
N9754,N9755,3
N9755,N9756,1
N9756,N9757,5
N9757,N9758,1
N9758,N9759,1
N9759,N9760,4
N9760,N9761,2
N9761,N9762,4
N9762,N9763,1
N9763,N9764,3
N9764,N9765,2
N9765,N9766,1
N9766,N9767,4
N9767,N9768,5
N9768,N9769,1
N9769,N9770,5
N9770,N9771,1
N9771,N9772,4
N9772,N9773,2
N9773,N9774,5
N9774,N9775,3
N9775,N9776,5
N9776,N9777,4
N9777,N9778,2
N9778,N9779,2
N9779,N9780,2
N9780,N9781,2
N9781,N9782,3
N9782,N9783,1
N9783,N9784,2
N9784,N9785,4
N9785,N9786,1
N9786,N9787,5
N9787,N9788,1
N9788,N9789,1
N9789,N9790,4
N9790,N9791,1
N9791,N9792,3
N9792,N9793,2
N9793,N9794,1
N9794,N9795,4
N9795,N9796,1
N9796,N9797,2
N9797,N9798,1
N9798,N9799,5
N9799,N9800,4
N9800,N9801,3
N9801,N9802,3
N9802,N9803,1
N9803,N9804,3
N9804,N9805,5
N9805,N9806,1
N9806,N9807,1
N9807,N9808,4
N9808,N9809,2
N9809,N9810,4
N9810,N9811,5
N9811,N9812,2
N9812,N9813,3
N9813,N9814,4
N9814,N9815,1
N9815,N9816,1
N9816,N9817,3
N9817,N9818,1
N9818,N9819,2
N9819,N9820,4
N9820,N9821,4
N9821,N9822,1
N9822,N9823,3
N9823,N9824,3
N9824,N9825,2
N9825,N9826,5
N9826,N9827,3
N9827,N9828,4
N9828,N9829,1
N9829,N9830,2
N9830,N9831,3
N9831,N9832,3
N9832,N9833,4
N9833,N9834,1
N9834,N9835,1
N9835,N9836,1
N9836,N9837,2
N9837,N9838,2
N9838,N9839,2
N9839,N9840,3
N9840,N9841,4
N9841,N9842,1
N9842,N9843,3
N9843,N9844,1
N9844,N9845,5
N9845,N9846,4
N9846,N9847,1
N9847,N9848,4
N9848,N9849,5
N9849,N9850,5
N9850,N9851,3
N9851,N9852,5
N9852,N9853,3
N9853,N9854,1
N9854,N9855,4
N9855,N9856,3
N9856,N9857,4
N9857,N9858,4
N9858,N9859,1
N9859,N9860,5
N9860,N9861,5
N9861,N9862,2
N9862,N9863,3
N9863,N9864,4
N9864,N9865,1
N9865,N9866,1
N9866,N9867,1
N9867,N9868,5
N9868,N9869,3
N9869,N9870,4
N9870,N9871,1
N9871,N9872,2
N9872,N9873,1
N9873,N9874,5
N9874,N9875,5
N9875,N9876,3
N9876,N9877,2
N9877,N9878,3
N9878,N9879,1
N9879,N9880,4
N9880,N9881,3
N9881,N9882,5
N9882,N9883,1
N9883,N9884,2
N9884,N9885,2
N9885,N9886,5
N9886,N9887,3
N9887,N9888,4
N9888,N9889,3
N9889,N9890,1
N9890,N9891,1
N9891,N9892,5
N9892,N9893,5
N9893,N9894,2
N9894,N9895,3
N9895,N9896,2
N9896,N9897,2
N9897,N9898,5
N9898,N9899,4
N9899,N9900,1
N9900,N9901,4
N9901,N9902,3
N9902,N9903,4
N9903,N9904,3
N9904,N9905,4
N9905,N9906,1
N9906,N9907,1
N9907,N9908,1
N9908,N9909,4
N9909,N9910,1
N9910,N9911,2
N9911,N9912,4
N9912,N9913,4
N9913,N9914,2
N9914,N9915,5
N9915,N9916,5
N9916,N9917,3
N9917,N9918,3
N9918,N9919,3
N9919,N9920,3
N9920,N9921,4
N9921,N9922,1
N9922,N9923,4
N9923,N9924,3
N9924,N9925,2
N9925,N9926,5
N9926,N9927,5
N9927,N9928,4
N9928,N9929,1
N9929,N9930,2
N9930,N9931,2
N9931,N9932,3
N9932,N9933,1
N9933,N9934,4
N9934,N9935,5
N9935,N9936,3
N9936,N9937,1
N9937,N9938,4
N9938,N9939,5
N9939,N9940,4
N9940,N9941,2
N9941,N9942,2
N9942,N9943,2
N9943,N9944,5
N9944,N9945,1
N9945,N9946,5
N9946,N9947,5
N9947,N9948,2
N9948,N9949,1
N9949,N9950,3
N9950,N9951,1
N9951,N9952,3
N9952,N9953,1
N9953,N9954,3
N9954,N9955,4
N9955,N9956,4
N9956,N9957,3
N9957,N9958,4
N9958,N9959,2
N9959,N9960,2
N9960,N9961,3
N9961,N9962,2
N9962,N9963,5
N9963,N9964,3
N9964,N9965,5
N9965,N9966,4
N9966,N9967,4
N9967,N9968,1
N9968,N9969,2
N9969,N9970,1
N9970,N9971,5
N9971,N9972,5
N9972,N9973,3
N9973,N9974,3
N9974,N9975,3
N9975,N9976,1
N9976,N9977,3
N9977,N9978,1
N9978,N9979,1
N9979,N9980,4
N9980,N9981,3
N9981,N9982,5
N9982,N9983,4
N9983,N9984,5
N9984,N9985,4
N9985,N9986,1
N9986,N9987,2
N9987,N9988,1
N9988,N9989,2
N9989,N9990,4
N9990,N9991,5
N9991,N9992,2
N9992,N9993,2
N9993,N9994,4
N9994,N9995,3
N9995,N9996,5
N9996,N9997,2
N9997,N9998,2
N9998,N9999,2
N9999,N10000,4
N10000,N10001,4
N10001,N10002,5
N10002,N10003,2
N10003,N10004,5
N10004,N10005,4
N10005,N10006,5
N10006,N10007,5
N10007,N10008,2
N10008,N10009,3
N10009,N10010,1
N10010,N10011,4
N10011,N10012,2
N10012,N10013,5
N10013,N10014,5
N10014,N10015,3
N10015,N10016,2
N10016,N10017,4
N10017,N10018,1
N10018,N10019,3
N10019,N10020,1
N10020,N10021,4
N10021,N10022,5
N10022,N10023,5
N10023,N10024,4
N10024,N10025,3
N10025,N10026,5
N10026,N10027,5
N10027,N10028,3
N10028,N10029,5
N10029,N10030,5
N10030,N10031,5
N10031,N10032,3
N10032,N10033,1
N10033,N10034,4
N10034,N10035,4
N10035,N10036,4
N10036,N10037,5
N10037,N10038,5
N10038,N10039,5
N10039,N10040,4
N10040,N10041,3
N10041,N10042,1
N10042,N10043,3
N10043,N10044,2
N10044,N10045,3
N10045,N10046,2
N10046,N10047,3
N10047,N10048,4
N10048,N10049,3
N10049,N10050,3
N10050,N10051,2
N10051,N10052,1
N10052,N10053,2
N10053,N10054,4
N10054,N10055,3
N10055,N10056,4
N10056,N10057,2
N10057,N10058,3
N10058,N10059,3
N10059,N10060,4
N10060,N10061,4
N10061,N10062,3
N10062,N10063,4
N10063,N10064,5
N10064,N10065,5
N10065,N10066,2
N10066,N10067,5
N10067,N10068,4
N10068,N10069,3
N10069,N10070,4
N10070,N10071,1
N10071,N10072,3
N10072,N10073,4
N10073,N10074,1
N10074,N10075,3
N10075,N10076,5
N10076,N10077,1
N10077,N10078,1
N10078,N10079,5
N10079,N10080,1
N10080,N10081,4
N10081,N10082,4
N10082,N10083,1
N10083,N10084,4
N10084,N10085,5
N10085,N10086,5
N10086,N10087,3
N10087,N10088,4
N10088,N10089,4
N10089,N10090,2
N10090,N10091,4
N10091,N10092,4
N10092,N10093,5
N10093,N10094,5
N10094,N10095,2
N10095,N10096,2
N10096,N10097,4
N10097,N10098,3
N10098,N10099,3
N10099,N10100,5
N10100,N10101,3
N10101,N10102,1
N10102,N10103,5
N10103,N10104,3
N10104,N10105,5
N10105,N10106,5
N10106,N10107,3
N10107,N10108,5
N10108,N10109,2
N10109,N10110,5
N10110,N10111,3
N10111,N10112,2
N10112,N10113,4
N10113,N10114,4
N10114,N10115,1
N10115,N10116,3
N10116,N10117,1
N10117,N10118,2
N10118,N10119,3
N10119,N10120,1
N10120,N10121,4
N10121,N10122,5
N10122,N10123,3
N10123,N10124,3
N10124,N10125,3
N10125,N10126,4
N10126,N10127,1
N10127,N10128,4
N10128,N10129,4
N10129,N10130,4
N10130,N10131,3
N10131,N10132,4
N10132,N10133,2
N10133,N10134,1
N10134,N10135,2
N10135,N10136,2
N10136,N10137,4
N10137,N10138,5
N10138,N10139,3
N10139,N10140,3
N10140,N10141,3
N10141,N10142,2
N10142,N10143,4
N10143,N10144,4
N10144,N10145,3
N10145,N10146,2
N10146,N10147,3
N10147,N10148,4
N10148,N10149,5
N10149,N10150,1
N10150,N10151,2
N10151,N10152,1
N10152,N10153,1
N10153,N10154,1
N10154,N10155,2
N10155,N10156,1
N10156,N10157,3
N10157,N10158,3
N10158,N10159,3
N10159,N10160,1
N10160,N10161,1
N10161,N10162,1
N10162,N10163,3
N10163,N10164,1
N10164,N10165,5
N10165,N10166,1
N10166,N10167,4
N10167,N10168,5
N10168,N10169,1
N10169,N10170,5
N10170,N10171,4
N10171,N10172,5
N10172,N10173,1
N10173,N10174,4
N10174,N10175,1
N10175,N10176,5
N10176,N10177,4
N10177,N10178,4
N10178,N10179,2
N10179,N10180,1
N10180,N10181,5
N10181,N10182,1
N10182,N10183,2
N10183,N10184,1
N10184,N10185,5
N10185,N10186,1
N10186,N10187,1
N10187,N10188,3
N10188,N10189,2
N10189,N10190,5
N10190,N10191,4
N10191,N10192,2
N10192,N10193,4
N10193,N10194,3
N10194,N10195,1
N10195,N10196,4
N10196,N10197,2
N10197,N10198,5
N10198,N10199,4
N10199,N10200,2
N10200,N10201,4
N10201,N10202,5
N10202,N10203,2
N10203,N10204,2
N10204,N10205,2
N10205,N10206,2
N10206,N10207,5
N10207,N10208,5
N10208,N10209,1
N10209,N10210,2
N10210,N10211,2
N10211,N10212,5
N10212,N10213,4
N10213,N10214,4
N10214,N10215,5
N10215,N10216,5
N10216,N10217,1
N10217,N10218,4
N10218,N10219,3
N10219,N10220,2
N10220,N10221,4
N10221,N10222,5
N10222,N10223,5
N10223,N10224,3
N10224,N10225,5
N10225,N10226,2
N10226,N10227,1
N10227,N10228,3
N10228,N10229,1
N10229,N10230,5
N10230,N10231,1
N10231,N10232,2
N10232,N10233,2
N10233,N10234,5
N10234,N10235,5
N10235,N10236,1
N10236,N10237,1
N10237,N10238,2
N10238,N10239,5
N10239,N10240,1
N10240,N10241,1
N10241,N10242,3
N10242,N10243,4
N10243,N10244,5
N10244,N10245,2
N10245,N10246,4
N10246,N10247,3
N10247,N10248,5
N10248,N10249,5
N10249,N10250,5
N10250,N10251,2
N10251,N10252,3
N10252,N10253,3
N10253,N10254,1
N10254,N10255,3
N10255,N10256,2
N10256,N10257,1
N10257,N10258,5
N10258,N10259,5
N10259,N10260,1
N10260,N10261,3
N10261,N10262,4
N10262,N10263,2
N10263,N10264,2
N10264,N10265,3
N10265,N10266,3
N10266,N10267,4
N10267,N10268,2
N10268,N10269,3
N10269,N10270,4
N10270,N10271,4
N10271,N10272,2
N10272,N10273,3
N10273,N10274,2
N10274,N10275,5
N10275,N10276,2
N10276,N10277,4
N10277,N10278,4
N10278,N10279,3
N10279,N10280,1
N10280,N10281,5
N10281,N10282,4
N10282,N10283,3
N10283,N10284,1
N10284,N10285,4
N10285,N10286,3
N10286,N10287,1
N10287,N10288,4
N10288,N10289,3
N10289,N10290,4
N10290,N10291,3
N10291,N10292,5
N10292,N10293,3
N10293,N10294,5
N10294,N10295,4
N10295,N10296,4
N10296,N10297,5
N10297,N10298,3
N10298,N10299,5
N10299,N10300,5
N10300,N10301,4
N10301,N10302,2
N10302,N10303,1
N10303,N10304,4
N10304,N10305,2
N10305,N10306,1
N10306,N10307,4
N10307,N10308,1
N10308,N10309,3
N10309,N10310,2
N10310,N10311,3
N10311,N10312,3
N10312,N10313,2
N10313,N10314,4
N10314,N10315,3
N10315,N10316,4
N10316,N10317,3
N10317,N10318,5
N10318,N10319,3
N10319,N10320,3
N10320,N10321,3
N10321,N10322,5
N10322,N10323,3
N10323,N10324,4
N10324,N10325,1
N10325,N10326,3
N10326,N10327,2
N10327,N10328,1
N10328,N10329,4
N10329,N10330,2
N10330,N10331,2
N10331,N10332,2
N10332,N10333,2
N10333,N10334,5
N10334,N10335,1
N10335,N10336,1
N10336,N10337,1
N10337,N10338,3
N10338,N10339,1
N10339,N10340,4
N10340,N10341,4
N10341,N10342,4
N10342,N10343,3
N10343,N10344,2
N10344,N10345,3
N10345,N10346,2
N10346,N10347,2
N10347,N10348,5
N10348,N10349,3
N10349,N10350,4
N10350,N10351,4
N10351,N10352,3
N10352,N10353,4
N10353,N10354,5
N10354,N10355,3
N10355,N10356,1
N10356,N10357,1
N10357,N10358,3
N10358,N10359,5
N10359,N10360,3
N10360,N10361,2
N10361,N10362,4
N10362,N10363,1
N10363,N10364,2
N10364,N10365,2
N10365,N10366,5
N10366,N10367,3
N10367,N10368,4
N10368,N10369,5
N10369,N10370,1
N10370,N10371,3
N10371,N10372,2
N10372,N10373,2
N10373,N10374,5
N10374,N10375,4
N10375,N10376,5
N10376,N10377,2
N10377,N10378,5
N10378,N10379,1
N10379,N10380,2
N10380,N10381,4
N10381,N10382,5
N10382,N10383,1
N10383,N10384,1
N10384,N10385,3
N10385,N10386,3
N10386,N10387,1
N10387,N10388,2
N10388,N10389,5
N10389,N10390,1
N10390,N10391,2
N10391,N10392,1
N10392,N10393,4
N10393,N10394,5
N10394,N10395,4
N10395,N10396,5
N10396,N10397,2
N10397,N10398,1
N10398,N10399,3
N10399,N10400,5
N10400,N10401,3
N10401,N10402,2
N10402,N10403,3
N10403,N10404,1
N10404,N10405,1
N10405,N10406,3
N10406,N10407,5
N10407,N10408,1
N10408,N10409,1
N10409,N10410,2
N10410,N10411,5
N10411,N10412,4
N10412,N10413,4
N10413,N10414,5
N10414,N10415,2
N10415,N10416,5
N10416,N10417,3
N10417,N10418,3
N10418,N10419,3
N10419,N10420,4
N10420,N10421,1
N10421,N10422,1
N10422,N10423,3
N10423,N10424,1
N10424,N10425,3
N10425,N10426,1
N10426,N10427,2
N10427,N10428,5
N10428,N10429,1
N10429,N10430,1
N10430,N10431,4
N10431,N10432,4
N10432,N10433,1
N10433,N10434,5
N10434,N10435,2
N10435,N10436,3
N10436,N10437,4
N10437,N10438,2
N10438,N10439,1
N10439,N10440,1
N10440,N10441,4
N10441,N10442,2
N10442,N10443,1
N10443,N10444,4
N10444,N10445,3
N10445,N10446,3
N10446,N10447,2
N10447,N10448,1
N10448,N10449,4
N10449,N10450,5
N10450,N10451,4
N10451,N10452,2
N10452,N10453,5
N10453,N10454,5
N10454,N10455,4
N10455,N10456,2
N10456,N10457,3
N10457,N10458,2
N10458,N10459,4
N10459,N10460,3
N10460,N10461,2
N10461,N10462,3
N10462,N10463,1
N10463,N10464,4
N10464,N10465,3
N10465,N10466,5
N10466,N10467,4
N10467,N10468,1
N10468,N10469,4
N10469,N10470,1
N10470,N10471,2
N10471,N10472,4
N10472,N10473,4
N10473,N10474,5
N10474,N10475,3
N10475,N10476,4
N10476,N10477,2
N10477,N10478,2
N10478,N10479,5
N10479,N10480,3
N10480,N10481,3
N10481,N10482,1
N10482,N10483,1
N10483,N10484,1
N10484,N10485,3
N10485,N10486,1
N10486,N10487,4
N10487,N10488,2
N10488,N10489,4
N10489,N10490,3
N10490,N10491,1
N10491,N10492,2
N10492,N10493,1
N10493,N10494,1
N10494,N10495,4
N10495,N10496,3
N10496,N10497,2
N10497,N10498,2
N10498,N10499,3
N10499,N10500,1
N10500,N10501,4
N10501,N10502,3
N10502,N10503,3
N10503,N10504,5
N10504,N10505,4
N10505,N10506,1
N10506,N10507,5
N10507,N10508,1
N10508,N10509,3
N10509,N10510,1
N10510,N10511,5
N10511,N10512,1
N10512,N10513,1
N10513,N10514,1
N10514,N10515,5
N10515,N10516,5
N10516,N10517,2
N10517,N10518,2
N10518,N10519,2
N10519,N10520,2
N10520,N10521,5
N10521,N10522,3
N10522,N10523,5
N10523,N10524,1
N10524,N10525,1
N10525,N10526,4
N10526,N10527,3
N10527,N10528,1
N10528,N10529,5
N10529,N10530,5
N10530,N10531,5
N10531,N10532,2
N10532,N10533,4
N10533,N10534,5
N10534,N10535,1
N10535,N10536,3
N10536,N10537,1
N10537,N10538,4
N10538,N10539,3
N10539,N10540,4
N10540,N10541,2
N10541,N10542,2
N10542,N10543,4
N10543,N10544,1
N10544,N10545,4
N10545,N10546,1
N10546,N10547,2
N10547,N10548,5
N10548,N10549,2
N10549,N10550,2
N10550,N10551,1
N10551,N10552,2
N10552,N10553,3
N10553,N10554,3
N10554,N10555,5
N10555,N10556,4
N10556,N10557,5
N10557,N10558,1
N10558,N10559,4
N10559,N10560,2
N10560,N10561,4
N10561,N10562,1
N10562,N10563,3
N10563,N10564,5
N10564,N10565,1
N10565,N10566,4
N10566,N10567,2
N10567,N10568,4
N10568,N10569,5
N10569,N10570,2
N10570,N10571,3
N10571,N10572,5
N10572,N10573,3
N10573,N10574,1
N10574,N10575,4
N10575,N10576,5
N10576,N10577,4
N10577,N10578,2
N10578,N10579,4
N10579,N10580,2
N10580,N10581,1
N10581,N10582,2
N10582,N10583,3
N10583,N10584,2
N10584,N10585,4
N10585,N10586,4
N10586,N10587,4
N10587,N10588,3
N10588,N10589,5
N10589,N10590,5
N10590,N10591,3
N10591,N10592,5
N10592,N10593,3
N10593,N10594,4
N10594,N10595,1
N10595,N10596,4
N10596,N10597,4
N10597,N10598,2
N10598,N10599,3
N10599,N10600,3
N10600,N10601,2
N10601,N10602,2
N10602,N10603,4
N10603,N10604,5
N10604,N10605,1
N10605,N10606,2
N10606,N10607,2
N10607,N10608,1
N10608,N10609,2
N10609,N10610,1
N10610,N10611,2
N10611,N10612,5
N10612,N10613,5
N10613,N10614,4
N10614,N10615,4
N10615,N10616,5
N10616,N10617,4
N10617,N10618,1
N10618,N10619,4
N10619,N10620,4
N10620,N10621,3
N10621,N10622,4
N10622,N10623,3
N10623,N10624,1
N10624,N10625,5
N10625,N10626,4
N10626,N10627,2
N10627,N10628,5
N10628,N10629,3
N10629,N10630,3
N10630,N10631,5
N10631,N10632,2
N10632,N10633,3
N10633,N10634,1
N10634,N10635,3
N10635,N10636,2
N10636,N10637,5
N10637,N10638,1
N10638,N10639,3
N10639,N10640,1
N10640,N10641,4
N10641,N10642,5
N10642,N10643,3
N10643,N10644,3
N10644,N10645,4
N10645,N10646,5
N10646,N10647,5
N10647,N10648,3
N10648,N10649,2
N10649,N10650,5
N10650,N10651,5
N10651,N10652,2
N10652,N10653,1
N10653,N10654,5
N10654,N10655,4
N10655,N10656,3
N10656,N10657,1
N10657,N10658,3
N10658,N10659,2
N10659,N10660,5
N10660,N10661,4
N10661,N10662,1
N10662,N10663,1
N10663,N10664,2
N10664,N10665,3
N10665,N10666,3
N10666,N10667,3
N10667,N10668,5
N10668,N10669,3
N10669,N10670,1
N10670,N10671,3
N10671,N10672,2
N10672,N10673,4
N10673,N10674,2
N10674,N10675,4
N10675,N10676,5
N10676,N10677,4
N10677,N10678,3
N10678,N10679,2
N10679,N10680,5
N10680,N10681,3
N10681,N10682,5
N10682,N10683,2
N10683,N10684,1
N10684,N10685,5
N10685,N10686,3
N10686,N10687,2
N10687,N10688,3
N10688,N10689,5
N10689,N10690,5
N10690,N10691,1
N10691,N10692,4
N10692,N10693,5
N10693,N10694,2
N10694,N10695,2
N10695,N10696,2
N10696,N10697,1
N10697,N10698,5
N10698,N10699,2
N10699,N10700,2
N10700,N10701,2
N10701,N10702,2
N10702,N10703,3
N10703,N10704,3
N10704,N10705,4
N10705,N10706,5
N10706,N10707,2
N10707,N10708,3
N10708,N10709,3
N10709,N10710,1
N10710,N10711,3
N10711,N10712,5
N10712,N10713,5
N10713,N10714,1
N10714,N10715,5
N10715,N10716,4
N10716,N10717,4
N10717,N10718,2
N10718,N10719,4
N10719,N10720,3
N10720,N10721,4
N10721,N10722,5
N10722,N10723,2
N10723,N10724,1
N10724,N10725,3
N10725,N10726,1
N10726,N10727,2
N10727,N10728,3
N10728,N10729,3
N10729,N10730,5
N10730,N10731,1
N10731,N10732,5
N10732,N10733,3
N10733,N10734,2
N10734,N10735,4
N10735,N10736,3
N10736,N10737,2
N10737,N10738,5
N10738,N10739,4
N10739,N10740,4
N10740,N10741,3
N10741,N10742,4
N10742,N10743,3
N10743,N10744,4
N10744,N10745,5
N10745,N10746,1
N10746,N10747,3
N10747,N10748,2
N10748,N10749,2
N10749,N10750,4
N10750,N10751,5
N10751,N10752,3
N10752,N10753,1
N10753,N10754,4
N10754,N10755,5
N10755,N10756,3
N10756,N10757,5
N10757,N10758,2
N10758,N10759,5
N10759,N10760,5
N10760,N10761,4
N10761,N10762,5
N10762,N10763,3
N10763,N10764,3
N10764,N10765,5
N10765,N10766,3
N10766,N10767,3
N10767,N10768,3
N10768,N10769,1
N10769,N10770,4
N10770,N10771,5
N10771,N10772,2
N10772,N10773,2
N10773,N10774,2
N10774,N10775,2
